id,timestamp,parameterID,parameterName,parameterValue,parameterUnits
85101860,06/14/2021 20:45,12,Solar Radiation Flux Density,0.04,kW/m^2
85102247,06/14/2021 21:00,12,Solar Radiation Flux Density,0.02,kW/m^2
85102248,06/14/2021 21:15,12,Solar Radiation Flux Density,0.014,kW/m^2
85102517,06/14/2021 21:30,12,Solar Radiation Flux Density,0.005,kW/m^2
85102518,06/14/2021 21:45,12,Solar Radiation Flux Density,0.002,kW/m^2
85102915,06/14/2021 22:00,12,Solar Radiation Flux Density,0,kW/m^2
85102916,06/14/2021 22:15,12,Solar Radiation Flux Density,0,kW/m^2
85103447,06/14/2021 22:30,12,Solar Radiation Flux Density,0,kW/m^2
85103448,06/14/2021 22:45,12,Solar Radiation Flux Density,0,kW/m^2
85103643,06/14/2021 23:00,12,Solar Radiation Flux Density,0,kW/m^2
85103797,06/14/2021 23:15,12,Solar Radiation Flux Density,0,kW/m^2
85104075,06/14/2021 23:30,12,Solar Radiation Flux Density,0,kW/m^2
85104170,06/14/2021 23:45,12,Solar Radiation Flux Density,0,kW/m^2
85104593,06/15/2021 00:00,12,Solar Radiation Flux Density,0,kW/m^2
85104594,06/15/2021 00:15,12,Solar Radiation Flux Density,0,kW/m^2
85104753,06/15/2021 00:30,12,Solar Radiation Flux Density,0,kW/m^2
85104961,06/15/2021 00:45,12,Solar Radiation Flux Density,0,kW/m^2
85105384,06/15/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
85105385,06/15/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
85105562,06/15/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
85105932,06/15/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
85106312,06/15/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
85106313,06/15/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
85106642,06/15/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
85106643,06/15/2021 02:45,12,Solar Radiation Flux Density,0,kW/m^2
85107092,06/15/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
85107093,06/15/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
85107335,06/15/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
85107336,06/15/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
85107742,06/15/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
85107741,06/15/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
85107898,06/15/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
85108321,06/15/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
85108702,06/15/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
85108701,06/15/2021 05:15,12,Solar Radiation Flux Density,0,kW/m^2
85108894,06/15/2021 05:30,12,Solar Radiation Flux Density,0.002,kW/m^2
85109109,06/15/2021 05:45,12,Solar Radiation Flux Density,0.006,kW/m^2
85109249,06/15/2021 06:00,12,Solar Radiation Flux Density,0.01,kW/m^2
85109456,06/15/2021 06:15,12,Solar Radiation Flux Density,0.014,kW/m^2
85109800,06/15/2021 06:30,12,Solar Radiation Flux Density,0.018,kW/m^2
85109801,06/15/2021 06:45,12,Solar Radiation Flux Density,0.022,kW/m^2
85110264,06/15/2021 07:00,12,Solar Radiation Flux Density,0.031,kW/m^2
85110265,06/15/2021 07:15,12,Solar Radiation Flux Density,0.169,kW/m^2
85110854,06/15/2021 07:30,12,Solar Radiation Flux Density,0.236,kW/m^2
85110853,06/15/2021 07:45,12,Solar Radiation Flux Density,0.351,kW/m^2
85111089,06/15/2021 08:00,12,Solar Radiation Flux Density,0.368,kW/m^2
85111090,06/15/2021 08:15,12,Solar Radiation Flux Density,0.181,kW/m^2
85111445,06/15/2021 08:30,12,Solar Radiation Flux Density,0.478,kW/m^2
85111446,06/15/2021 08:45,12,Solar Radiation Flux Density,0.154,kW/m^2
85111656,06/15/2021 09:00,12,Solar Radiation Flux Density,0.149,kW/m^2
85111853,06/15/2021 09:15,12,Solar Radiation Flux Density,0.21,kW/m^2
85112208,06/15/2021 09:30,12,Solar Radiation Flux Density,0.144,kW/m^2
85112207,06/15/2021 09:45,12,Solar Radiation Flux Density,0.181,kW/m^2
85112570,06/15/2021 10:00,12,Solar Radiation Flux Density,0.299,kW/m^2
85112571,06/15/2021 10:15,12,Solar Radiation Flux Density,0.344,kW/m^2
85113167,06/15/2021 10:30,12,Solar Radiation Flux Density,0.519,kW/m^2
85113168,06/15/2021 10:45,12,Solar Radiation Flux Density,0.354,kW/m^2
85113360,06/15/2021 11:00,12,Solar Radiation Flux Density,0.311,kW/m^2
85113611,06/15/2021 11:15,12,Solar Radiation Flux Density,0.487,kW/m^2
85113975,06/15/2021 11:30,12,Solar Radiation Flux Density,0.441,kW/m^2
85113976,06/15/2021 11:45,12,Solar Radiation Flux Density,0.948,kW/m^2
85114392,06/15/2021 12:00,12,Solar Radiation Flux Density,0.61,kW/m^2
85114393,06/15/2021 12:15,12,Solar Radiation Flux Density,0.539,kW/m^2
85114748,06/15/2021 12:30,12,Solar Radiation Flux Density,0.631,kW/m^2
85114749,06/15/2021 12:45,12,Solar Radiation Flux Density,0.491,kW/m^2
85114941,06/15/2021 13:00,12,Solar Radiation Flux Density,0.372,kW/m^2
85115364,06/15/2021 13:15,12,Solar Radiation Flux Density,0.333,kW/m^2
85115806,06/15/2021 13:30,12,Solar Radiation Flux Density,0.253,kW/m^2
85115807,06/15/2021 13:45,12,Solar Radiation Flux Density,0.532,kW/m^2
85116146,06/15/2021 14:00,12,Solar Radiation Flux Density,0.942,kW/m^2
85116147,06/15/2021 14:15,12,Solar Radiation Flux Density,0.908,kW/m^2
85116382,06/15/2021 14:30,12,Solar Radiation Flux Density,0.897,kW/m^2
85116383,06/15/2021 14:45,12,Solar Radiation Flux Density,0.881,kW/m^2
85116846,06/15/2021 15:00,12,Solar Radiation Flux Density,0.872,kW/m^2
85116847,06/15/2021 15:15,12,Solar Radiation Flux Density,0.856,kW/m^2
85116974,06/15/2021 15:30,12,Solar Radiation Flux Density,0.832,kW/m^2
85117127,06/15/2021 15:45,12,Solar Radiation Flux Density,0.81,kW/m^2
85117785,06/15/2021 16:00,12,Solar Radiation Flux Density,0.785,kW/m^2
85117786,06/15/2021 16:15,12,Solar Radiation Flux Density,0.755,kW/m^2
85118112,06/15/2021 16:30,12,Solar Radiation Flux Density,0.725,kW/m^2
85118111,06/15/2021 16:45,12,Solar Radiation Flux Density,0.693,kW/m^2
85118449,06/15/2021 17:00,12,Solar Radiation Flux Density,0.66,kW/m^2
85118450,06/15/2021 17:15,12,Solar Radiation Flux Density,0.652,kW/m^2
85118856,06/15/2021 17:30,12,Solar Radiation Flux Density,0.618,kW/m^2
85118855,06/15/2021 17:45,12,Solar Radiation Flux Density,0.351,kW/m^2
85119200,06/15/2021 18:00,12,Solar Radiation Flux Density,0.159,kW/m^2
85119201,06/15/2021 18:15,12,Solar Radiation Flux Density,0.543,kW/m^2
85119349,06/15/2021 18:30,12,Solar Radiation Flux Density,0.537,kW/m^2
85119557,06/15/2021 18:45,12,Solar Radiation Flux Density,0.125,kW/m^2
85120205,06/15/2021 19:00,12,Solar Radiation Flux Density,0.027,kW/m^2
85120204,06/15/2021 19:15,12,Solar Radiation Flux Density,0.011,kW/m^2
85120388,06/15/2021 19:30,12,Solar Radiation Flux Density,0.04,kW/m^2
85120578,06/15/2021 19:45,12,Solar Radiation Flux Density,0.008,kW/m^2
85121025,06/15/2021 20:00,12,Solar Radiation Flux Density,0.009,kW/m^2
85121026,06/15/2021 20:15,12,Solar Radiation Flux Density,0.009,kW/m^2
85121186,06/15/2021 20:30,12,Solar Radiation Flux Density,0.018,kW/m^2
85121325,06/15/2021 20:45,12,Solar Radiation Flux Density,0.003,kW/m^2
85121741,06/15/2021 21:00,12,Solar Radiation Flux Density,0.001,kW/m^2
85121742,06/15/2021 21:15,12,Solar Radiation Flux Density,0.001,kW/m^2
85122132,06/15/2021 21:30,12,Solar Radiation Flux Density,0.001,kW/m^2
85122133,06/15/2021 21:45,12,Solar Radiation Flux Density,0,kW/m^2
85122766,06/15/2021 22:00,12,Solar Radiation Flux Density,0,kW/m^2
85122765,06/15/2021 22:15,12,Solar Radiation Flux Density,0,kW/m^2
85123001,06/15/2021 22:30,12,Solar Radiation Flux Density,0,kW/m^2
85123114,06/15/2021 22:45,12,Solar Radiation Flux Density,0,kW/m^2
85123562,06/15/2021 23:00,12,Solar Radiation Flux Density,0,kW/m^2
85123561,06/15/2021 23:15,12,Solar Radiation Flux Density,0,kW/m^2
85123885,06/15/2021 23:30,12,Solar Radiation Flux Density,0,kW/m^2
85123886,06/15/2021 23:45,12,Solar Radiation Flux Density,0,kW/m^2
85124283,06/16/2021 00:00,12,Solar Radiation Flux Density,0,kW/m^2
85124284,06/16/2021 00:15,12,Solar Radiation Flux Density,0,kW/m^2
85124718,06/16/2021 00:30,12,Solar Radiation Flux Density,0,kW/m^2
85124719,06/16/2021 00:45,12,Solar Radiation Flux Density,0,kW/m^2
85124885,06/16/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
85125110,06/16/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
85125615,06/16/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
85125614,06/16/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
85125907,06/16/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
85125908,06/16/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
85126187,06/16/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
85126351,06/16/2021 02:45,12,Solar Radiation Flux Density,0,kW/m^2
85126824,06/16/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
85126825,06/16/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
85127021,06/16/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
85127169,06/16/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
85127776,06/16/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
85127777,06/16/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
85128078,06/16/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
85128077,06/16/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
85128422,06/16/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
85128423,06/16/2021 05:15,12,Solar Radiation Flux Density,0,kW/m^2
85128750,06/16/2021 05:30,12,Solar Radiation Flux Density,0.001,kW/m^2
85128749,06/16/2021 05:45,12,Solar Radiation Flux Density,0.004,kW/m^2
85128887,06/16/2021 06:00,12,Solar Radiation Flux Density,0.008,kW/m^2
85129247,06/16/2021 06:15,12,Solar Radiation Flux Density,0.023,kW/m^2
85129627,06/16/2021 06:30,12,Solar Radiation Flux Density,0.045,kW/m^2
85129626,06/16/2021 06:45,12,Solar Radiation Flux Density,0.049,kW/m^2
85130047,06/16/2021 07:00,12,Solar Radiation Flux Density,0.056,kW/m^2
85130046,06/16/2021 07:15,12,Solar Radiation Flux Density,0.247,kW/m^2
85130427,06/16/2021 07:30,12,Solar Radiation Flux Density,0.25,kW/m^2
85130428,06/16/2021 07:45,12,Solar Radiation Flux Density,0.171,kW/m^2
85130808,06/16/2021 08:00,12,Solar Radiation Flux Density,0.36,kW/m^2
85130809,06/16/2021 08:15,12,Solar Radiation Flux Density,0.159,kW/m^2
85131160,06/16/2021 08:30,12,Solar Radiation Flux Density,0.423,kW/m^2
85131161,06/16/2021 08:45,12,Solar Radiation Flux Density,0.434,kW/m^2
85131291,06/16/2021 09:00,12,Solar Radiation Flux Density,0.479,kW/m^2
85131455,06/16/2021 09:15,12,Solar Radiation Flux Density,0.516,kW/m^2
85131723,06/16/2021 09:30,12,Solar Radiation Flux Density,0.555,kW/m^2
85132373,06/16/2021 09:45,12,Solar Radiation Flux Density,0.598,kW/m^2
85132833,06/16/2021 10:00,12,Solar Radiation Flux Density,0.637,kW/m^2
85132834,06/16/2021 10:15,12,Solar Radiation Flux Density,0.676,kW/m^2
85133260,06/16/2021 10:30,12,Solar Radiation Flux Density,0.718,kW/m^2
85133261,06/16/2021 10:45,12,Solar Radiation Flux Density,0.76,kW/m^2
85133473,06/16/2021 11:00,12,Solar Radiation Flux Density,0.19,kW/m^2
85133634,06/16/2021 11:15,12,Solar Radiation Flux Density,0.83,kW/m^2
85134014,06/16/2021 11:30,12,Solar Radiation Flux Density,0.862,kW/m^2
85134015,06/16/2021 11:45,12,Solar Radiation Flux Density,0.842,kW/m^2
85134405,06/16/2021 12:00,12,Solar Radiation Flux Density,0.864,kW/m^2
85134406,06/16/2021 12:15,12,Solar Radiation Flux Density,0.887,kW/m^2
85134805,06/16/2021 12:30,12,Solar Radiation Flux Density,0.904,kW/m^2
85134804,06/16/2021 12:45,12,Solar Radiation Flux Density,0.91,kW/m^2
85134996,06/16/2021 13:00,12,Solar Radiation Flux Density,0.92,kW/m^2
85135197,06/16/2021 13:15,12,Solar Radiation Flux Density,0.928,kW/m^2
85135640,06/16/2021 13:30,12,Solar Radiation Flux Density,0.933,kW/m^2
85135639,06/16/2021 13:45,12,Solar Radiation Flux Density,0.929,kW/m^2
85135994,06/16/2021 14:00,12,Solar Radiation Flux Density,0.928,kW/m^2
85135995,06/16/2021 14:15,12,Solar Radiation Flux Density,0.926,kW/m^2
85136438,06/16/2021 14:30,12,Solar Radiation Flux Density,0.866,kW/m^2
85136437,06/16/2021 14:45,12,Solar Radiation Flux Density,0.907,kW/m^2
85136803,06/16/2021 15:00,12,Solar Radiation Flux Density,0.947,kW/m^2
85136802,06/16/2021 15:15,12,Solar Radiation Flux Density,0.924,kW/m^2
85137219,06/16/2021 15:30,12,Solar Radiation Flux Density,0.86,kW/m^2
85137220,06/16/2021 15:45,12,Solar Radiation Flux Density,0.835,kW/m^2
85137437,06/16/2021 16:00,12,Solar Radiation Flux Density,0.809,kW/m^2
85137612,06/16/2021 16:15,12,Solar Radiation Flux Density,0.788,kW/m^2
85138469,06/16/2021 16:30,12,Solar Radiation Flux Density,0.788,kW/m^2
85138468,06/16/2021 16:45,12,Solar Radiation Flux Density,0.725,kW/m^2
85138885,06/16/2021 17:00,12,Solar Radiation Flux Density,0.728,kW/m^2
85138886,06/16/2021 17:15,12,Solar Radiation Flux Density,0.656,kW/m^2
85139303,06/16/2021 17:30,12,Solar Radiation Flux Density,0.612,kW/m^2
85139302,06/16/2021 17:45,12,Solar Radiation Flux Density,0.573,kW/m^2
85139764,06/16/2021 18:00,12,Solar Radiation Flux Density,0.532,kW/m^2
85139763,06/16/2021 18:15,12,Solar Radiation Flux Density,0.492,kW/m^2
85140154,06/16/2021 18:30,12,Solar Radiation Flux Density,0.449,kW/m^2
85140155,06/16/2021 18:45,12,Solar Radiation Flux Density,0.408,kW/m^2
85140346,06/16/2021 19:00,12,Solar Radiation Flux Density,0.366,kW/m^2
85140492,06/16/2021 19:15,12,Solar Radiation Flux Density,0.326,kW/m^2
85140963,06/16/2021 19:30,12,Solar Radiation Flux Density,0.281,kW/m^2
85140964,06/16/2021 19:45,12,Solar Radiation Flux Density,0.237,kW/m^2
85141380,06/16/2021 20:00,12,Solar Radiation Flux Density,0.199,kW/m^2
85141381,06/16/2021 20:15,12,Solar Radiation Flux Density,0.162,kW/m^2
85141823,06/16/2021 20:30,12,Solar Radiation Flux Density,0.027,kW/m^2
85141824,06/16/2021 20:45,12,Solar Radiation Flux Density,0.035,kW/m^2
85142199,06/16/2021 21:00,12,Solar Radiation Flux Density,0.019,kW/m^2
85142200,06/16/2021 21:15,12,Solar Radiation Flux Density,0.014,kW/m^2
85142528,06/16/2021 21:30,12,Solar Radiation Flux Density,0.006,kW/m^2
85142529,06/16/2021 21:45,12,Solar Radiation Flux Density,0.003,kW/m^2
85142689,06/16/2021 22:00,12,Solar Radiation Flux Density,0.001,kW/m^2
85143134,06/16/2021 22:15,12,Solar Radiation Flux Density,0,kW/m^2
85143640,06/16/2021 22:30,12,Solar Radiation Flux Density,0,kW/m^2
85143641,06/16/2021 22:45,12,Solar Radiation Flux Density,0,kW/m^2
85144032,06/16/2021 23:00,12,Solar Radiation Flux Density,0,kW/m^2
85144031,06/16/2021 23:15,12,Solar Radiation Flux Density,0,kW/m^2
85144259,06/16/2021 23:30,12,Solar Radiation Flux Density,0,kW/m^2
85144475,06/16/2021 23:45,12,Solar Radiation Flux Density,0,kW/m^2
85144948,06/17/2021 00:00,12,Solar Radiation Flux Density,0,kW/m^2
85144949,06/17/2021 00:15,12,Solar Radiation Flux Density,0,kW/m^2
85145221,06/17/2021 00:30,12,Solar Radiation Flux Density,0,kW/m^2
85145220,06/17/2021 00:45,12,Solar Radiation Flux Density,0,kW/m^2
85145817,06/17/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
85145818,06/17/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
85146252,06/17/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
85146253,06/17/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
85146680,06/17/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
85146681,06/17/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
85147072,06/17/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
85147073,06/17/2021 02:45,12,Solar Radiation Flux Density,0,kW/m^2
85147418,06/17/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
85147417,06/17/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
85147834,06/17/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
85147835,06/17/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
85148144,06/17/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
85148143,06/17/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
85148608,06/17/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
85148607,06/17/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
85148698,06/17/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
85148862,06/17/2021 05:15,12,Solar Radiation Flux Density,0.001,kW/m^2
85149440,06/17/2021 05:30,12,Solar Radiation Flux Density,0.002,kW/m^2
85149441,06/17/2021 05:45,12,Solar Radiation Flux Density,0.006,kW/m^2
85149905,06/17/2021 06:00,12,Solar Radiation Flux Density,0.009,kW/m^2
85149904,06/17/2021 06:15,12,Solar Radiation Flux Density,0.012,kW/m^2
85150209,06/17/2021 06:30,12,Solar Radiation Flux Density,0.014,kW/m^2
85150210,06/17/2021 06:45,12,Solar Radiation Flux Density,0.017,kW/m^2
85150590,06/17/2021 07:00,12,Solar Radiation Flux Density,0.028,kW/m^2
85150591,06/17/2021 07:15,12,Solar Radiation Flux Density,0.186,kW/m^2
85150972,06/17/2021 07:30,12,Solar Radiation Flux Density,0.223,kW/m^2
85150971,06/17/2021 07:45,12,Solar Radiation Flux Density,0.263,kW/m^2
85151587,06/17/2021 08:00,12,Solar Radiation Flux Density,0.305,kW/m^2
85151588,06/17/2021 08:15,12,Solar Radiation Flux Density,0.345,kW/m^2
85151960,06/17/2021 08:30,12,Solar Radiation Flux Density,0.386,kW/m^2
85151961,06/17/2021 08:45,12,Solar Radiation Flux Density,0.43,kW/m^2
85152374,06/17/2021 09:00,12,Solar Radiation Flux Density,0.469,kW/m^2
85152375,06/17/2021 09:15,12,Solar Radiation Flux Density,0.51,kW/m^2
85152686,06/17/2021 09:30,12,Solar Radiation Flux Density,0.547,kW/m^2
85152687,06/17/2021 09:45,12,Solar Radiation Flux Density,0.585,kW/m^2
85153068,06/17/2021 10:00,12,Solar Radiation Flux Density,0.624,kW/m^2
85153067,06/17/2021 10:15,12,Solar Radiation Flux Density,0.662,kW/m^2
85153505,06/17/2021 10:30,12,Solar Radiation Flux Density,0.697,kW/m^2
85153506,06/17/2021 10:45,12,Solar Radiation Flux Density,0.729,kW/m^2
85153648,06/17/2021 11:00,12,Solar Radiation Flux Density,0.763,kW/m^2
85153725,06/17/2021 11:15,12,Solar Radiation Flux Density,0.791,kW/m^2
85153898,06/17/2021 11:30,12,Solar Radiation Flux Density,0.816,kW/m^2
85154078,06/17/2021 11:45,12,Solar Radiation Flux Density,0.838,kW/m^2
85154405,06/17/2021 12:00,12,Solar Radiation Flux Density,0.856,kW/m^2
85154404,06/17/2021 12:15,12,Solar Radiation Flux Density,0.872,kW/m^2
85154679,06/17/2021 12:30,12,Solar Radiation Flux Density,0.89,kW/m^2
85154680,06/17/2021 12:45,12,Solar Radiation Flux Density,0.903,kW/m^2
85155078,06/17/2021 13:00,12,Solar Radiation Flux Density,0.913,kW/m^2
85155079,06/17/2021 13:15,12,Solar Radiation Flux Density,0.923,kW/m^2
85155538,06/17/2021 13:30,12,Solar Radiation Flux Density,0.925,kW/m^2
85155539,06/17/2021 13:45,12,Solar Radiation Flux Density,0.924,kW/m^2
85156002,06/17/2021 14:00,12,Solar Radiation Flux Density,0.923,kW/m^2
85156003,06/17/2021 14:15,12,Solar Radiation Flux Density,0.917,kW/m^2
85156043,06/17/2021 14:30,12,Solar Radiation Flux Density,0.906,kW/m^2
85156189,06/17/2021 14:45,12,Solar Radiation Flux Density,0.895,kW/m^2
85156677,06/17/2021 15:00,12,Solar Radiation Flux Density,0.884,kW/m^2
85156678,06/17/2021 15:15,12,Solar Radiation Flux Density,0.867,kW/m^2
85156718,06/17/2021 15:30,12,Solar Radiation Flux Density,0.849,kW/m^2
85156864,06/17/2021 15:45,12,Solar Radiation Flux Density,0.83,kW/m^2
85157207,06/17/2021 16:00,12,Solar Radiation Flux Density,0.8,kW/m^2
85157245,06/17/2021 16:15,12,Solar Radiation Flux Density,0.773,kW/m^2
85157654,06/17/2021 16:30,12,Solar Radiation Flux Density,0.744,kW/m^2
85157655,06/17/2021 16:45,12,Solar Radiation Flux Density,0.71,kW/m^2
85158476,06/17/2021 17:00,12,Solar Radiation Flux Density,0.69,kW/m^2
85158540,06/17/2021 17:15,12,Solar Radiation Flux Density,0.644,kW/m^2
85158786,06/17/2021 17:30,12,Solar Radiation Flux Density,0.61,kW/m^2
85158939,06/17/2021 17:45,12,Solar Radiation Flux Density,0.569,kW/m^2
85159275,06/17/2021 18:00,12,Solar Radiation Flux Density,0.528,kW/m^2
85159276,06/17/2021 18:15,12,Solar Radiation Flux Density,0.489,kW/m^2
85159417,06/17/2021 18:30,12,Solar Radiation Flux Density,0.444,kW/m^2
85159632,06/17/2021 18:45,12,Solar Radiation Flux Density,0.405,kW/m^2
85160099,06/17/2021 19:00,12,Solar Radiation Flux Density,0.362,kW/m^2
85160100,06/17/2021 19:15,12,Solar Radiation Flux Density,0.319,kW/m^2
85160540,06/17/2021 19:30,12,Solar Radiation Flux Density,0.279,kW/m^2
85160541,06/17/2021 19:45,12,Solar Radiation Flux Density,0.238,kW/m^2
85160928,06/17/2021 20:00,12,Solar Radiation Flux Density,0.195,kW/m^2
85160929,06/17/2021 20:15,12,Solar Radiation Flux Density,0.16,kW/m^2
85161168,06/17/2021 20:30,12,Solar Radiation Flux Density,0.028,kW/m^2
85161314,06/17/2021 20:45,12,Solar Radiation Flux Density,0.033,kW/m^2
85161730,06/17/2021 21:00,12,Solar Radiation Flux Density,0.019,kW/m^2
85161731,06/17/2021 21:15,12,Solar Radiation Flux Density,0.015,kW/m^2
85162190,06/17/2021 21:30,12,Solar Radiation Flux Density,0.006,kW/m^2
85162191,06/17/2021 21:45,12,Solar Radiation Flux Density,0.002,kW/m^2
85163012,06/17/2021 22:00,12,Solar Radiation Flux Density,0,kW/m^2
85163010,06/17/2021 22:15,12,Solar Radiation Flux Density,0,kW/m^2
85163013,06/17/2021 22:30,12,Solar Radiation Flux Density,0,kW/m^2
85163014,06/17/2021 22:45,12,Solar Radiation Flux Density,0,kW/m^2
85163011,06/17/2021 23:00,12,Solar Radiation Flux Density,0,kW/m^2
85163471,06/17/2021 23:15,12,Solar Radiation Flux Density,0,kW/m^2
85163696,06/17/2021 23:30,12,Solar Radiation Flux Density,0,kW/m^2
85163845,06/17/2021 23:45,12,Solar Radiation Flux Density,0,kW/m^2
85164063,06/18/2021 00:00,12,Solar Radiation Flux Density,0,kW/m^2
85164280,06/18/2021 00:15,12,Solar Radiation Flux Density,0,kW/m^2
85164444,06/18/2021 00:30,12,Solar Radiation Flux Density,0,kW/m^2
85164824,06/18/2021 00:45,12,Solar Radiation Flux Density,0,kW/m^2
85164825,06/18/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
85165241,06/18/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
85165242,06/18/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
85165630,06/18/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
85165631,06/18/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
85166172,06/18/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
85166173,06/18/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
85166467,06/18/2021 02:45,12,Solar Radiation Flux Density,0,kW/m^2
85166466,06/18/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
85166821,06/18/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
85166822,06/18/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
85167152,06/18/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
85167151,06/18/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
85167499,06/18/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
85167500,06/18/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
85167643,06/18/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
85167768,06/18/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
85168383,06/18/2021 05:15,12,Solar Radiation Flux Density,0,kW/m^2
85168382,06/18/2021 05:30,12,Solar Radiation Flux Density,0.003,kW/m^2
85168799,06/18/2021 05:45,12,Solar Radiation Flux Density,0.008,kW/m^2
85168800,06/18/2021 06:00,12,Solar Radiation Flux Density,0.018,kW/m^2
85169285,06/18/2021 06:15,12,Solar Radiation Flux Density,0.041,kW/m^2
85169286,06/18/2021 06:30,12,Solar Radiation Flux Density,0.055,kW/m^2
85169660,06/18/2021 06:45,12,Solar Radiation Flux Density,0.061,kW/m^2
85169659,06/18/2021 07:00,12,Solar Radiation Flux Density,0.075,kW/m^2
85170076,06/18/2021 07:15,12,Solar Radiation Flux Density,0.144,kW/m^2
85170077,06/18/2021 07:30,12,Solar Radiation Flux Density,0.084,kW/m^2
85170580,06/18/2021 07:45,12,Solar Radiation Flux Density,0.187,kW/m^2
85170581,06/18/2021 08:00,12,Solar Radiation Flux Density,0.278,kW/m^2
85171134,06/18/2021 08:15,12,Solar Radiation Flux Density,0.347,kW/m^2
85171133,06/18/2021 08:30,12,Solar Radiation Flux Density,0.393,kW/m^2
85171543,06/18/2021 08:45,12,Solar Radiation Flux Density,0.43,kW/m^2
85171544,06/18/2021 09:00,12,Solar Radiation Flux Density,0.461,kW/m^2
85171761,06/18/2021 09:15,12,Solar Radiation Flux Density,0.523,kW/m^2
85171943,06/18/2021 09:30,12,Solar Radiation Flux Density,0.486,kW/m^2
85172341,06/18/2021 09:45,12,Solar Radiation Flux Density,0.592,kW/m^2
85172342,06/18/2021 10:00,12,Solar Radiation Flux Density,0.625,kW/m^2
85174125,06/18/2021 10:15,12,Solar Radiation Flux Density,0.663,kW/m^2
85174126,06/18/2021 10:30,12,Solar Radiation Flux Density,0.692,kW/m^2
85174127,06/18/2021 10:45,12,Solar Radiation Flux Density,0.729,kW/m^2
85174128,06/18/2021 11:00,12,Solar Radiation Flux Density,0.717,kW/m^2
