id,timestamp,parameterID,parameterName,parameterValue,parameterUnits
85303600,06/25/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
85303767,06/25/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
85303768,06/25/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
85304238,06/25/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
85304239,06/25/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
85304749,06/25/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
85304750,06/25/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
85304960,06/25/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
85304961,06/25/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
85305424,06/25/2021 05:15,12,Solar Radiation Flux Density,0,kW/m^2
85305425,06/25/2021 05:30,12,Solar Radiation Flux Density,0.001,kW/m^2
85305617,06/25/2021 05:45,12,Solar Radiation Flux Density,0.002,kW/m^2
85305618,06/25/2021 06:00,12,Solar Radiation Flux Density,0.004,kW/m^2
85306063,06/25/2021 06:15,12,Solar Radiation Flux Density,0.016,kW/m^2
85306064,06/25/2021 06:30,12,Solar Radiation Flux Density,0.025,kW/m^2
85306480,06/25/2021 06:45,12,Solar Radiation Flux Density,0.028,kW/m^2
85306481,06/25/2021 07:00,12,Solar Radiation Flux Density,0.025,kW/m^2
85306482,06/25/2021 07:15,12,Solar Radiation Flux Density,0.046,kW/m^2
85306807,06/25/2021 07:30,12,Solar Radiation Flux Density,0.027,kW/m^2
85306808,06/25/2021 07:45,12,Solar Radiation Flux Density,0.068,kW/m^2
85307502,06/25/2021 08:00,12,Solar Radiation Flux Density,0.083,kW/m^2
85307503,06/25/2021 08:15,12,Solar Radiation Flux Density,0.074,kW/m^2
85307829,06/25/2021 08:30,12,Solar Radiation Flux Density,0.095,kW/m^2
85307830,06/25/2021 08:45,12,Solar Radiation Flux Density,0.112,kW/m^2
85307996,06/25/2021 09:00,12,Solar Radiation Flux Density,0.128,kW/m^2
85307997,06/25/2021 09:15,12,Solar Radiation Flux Density,0.163,kW/m^2
85308432,06/25/2021 09:30,12,Solar Radiation Flux Density,0.11,kW/m^2
85308433,06/25/2021 09:45,12,Solar Radiation Flux Density,0.16,kW/m^2
85308759,06/25/2021 10:00,12,Solar Radiation Flux Density,0.224,kW/m^2
85308760,06/25/2021 10:15,12,Solar Radiation Flux Density,0.08,kW/m^2
85309266,06/25/2021 10:30,12,Solar Radiation Flux Density,0.109,kW/m^2
85309267,06/25/2021 10:45,12,Solar Radiation Flux Density,0.202,kW/m^2
85309551,06/25/2021 11:00,12,Solar Radiation Flux Density,0.075,kW/m^2
85309552,06/25/2021 11:15,12,Solar Radiation Flux Density,0.264,kW/m^2
85309922,06/25/2021 11:30,12,Solar Radiation Flux Density,0.831,kW/m^2
85309923,06/25/2021 11:45,12,Solar Radiation Flux Density,0.855,kW/m^2
85310872,06/25/2021 12:00,12,Solar Radiation Flux Density,0.873,kW/m^2
85310873,06/25/2021 12:15,12,Solar Radiation Flux Density,0.892,kW/m^2
85311775,06/25/2021 12:30,12,Solar Radiation Flux Density,0.908,kW/m^2
85311990,06/25/2021 13:00,12,Solar Radiation Flux Density,0.933,kW/m^2
85312309,06/25/2021 13:15,12,Solar Radiation Flux Density,0.941,kW/m^2
85312310,06/25/2021 13:30,12,Solar Radiation Flux Density,0.948,kW/m^2
85312802,06/25/2021 13:45,12,Solar Radiation Flux Density,0.953,kW/m^2
85312803,06/25/2021 14:00,12,Solar Radiation Flux Density,0.952,kW/m^2
85313165,06/25/2021 14:15,12,Solar Radiation Flux Density,0.946,kW/m^2
85313166,06/25/2021 14:30,12,Solar Radiation Flux Density,0.941,kW/m^2
85313492,06/25/2021 14:45,12,Solar Radiation Flux Density,0.941,kW/m^2
85313493,06/25/2021 15:00,12,Solar Radiation Flux Density,0.918,kW/m^2
85314078,06/25/2021 15:15,12,Solar Radiation Flux Density,0.916,kW/m^2
85314079,06/25/2021 15:30,12,Solar Radiation Flux Density,0.431,kW/m^2
85314384,06/25/2021 15:45,12,Solar Radiation Flux Density,0.608,kW/m^2
85314385,06/25/2021 16:00,12,Solar Radiation Flux Density,0.81,kW/m^2
85314386,06/25/2021 16:15,12,Solar Radiation Flux Density,0.306,kW/m^2
85314787,06/25/2021 16:30,12,Solar Radiation Flux Density,0.259,kW/m^2
85314788,06/25/2021 16:45,12,Solar Radiation Flux Density,0.773,kW/m^2
85315482,06/25/2021 17:00,12,Solar Radiation Flux Density,0.137,kW/m^2
85315483,06/25/2021 17:15,12,Solar Radiation Flux Density,0.601,kW/m^2
85315700,06/25/2021 17:30,12,Solar Radiation Flux Density,0.409,kW/m^2
85315864,06/25/2021 17:45,12,Solar Radiation Flux Density,0.541,kW/m^2
85316208,06/25/2021 18:00,12,Solar Radiation Flux Density,0.553,kW/m^2
85316209,06/25/2021 18:15,12,Solar Radiation Flux Density,0.5,kW/m^2
85316762,06/25/2021 18:30,12,Solar Radiation Flux Density,0.154,kW/m^2
85316763,06/25/2021 18:45,12,Solar Radiation Flux Density,0.415,kW/m^2
85316764,06/25/2021 19:00,12,Solar Radiation Flux Density,0.184,kW/m^2
85317285,06/25/2021 19:15,12,Solar Radiation Flux Density,0.103,kW/m^2
85317286,06/25/2021 19:30,12,Solar Radiation Flux Density,0.085,kW/m^2
85317864,06/25/2021 19:45,12,Solar Radiation Flux Density,0.061,kW/m^2
85317865,06/25/2021 20:00,12,Solar Radiation Flux Density,0.053,kW/m^2
85318317,06/25/2021 20:15,12,Solar Radiation Flux Density,0.028,kW/m^2
85318318,06/25/2021 20:30,12,Solar Radiation Flux Density,0.029,kW/m^2
85318716,06/25/2021 20:45,12,Solar Radiation Flux Density,0.016,kW/m^2
85318717,06/25/2021 21:00,12,Solar Radiation Flux Density,0.012,kW/m^2
85319140,06/25/2021 21:15,12,Solar Radiation Flux Density,0.006,kW/m^2
85319141,06/25/2021 21:30,12,Solar Radiation Flux Density,0.003,kW/m^2
85319453,06/25/2021 21:45,12,Solar Radiation Flux Density,0.002,kW/m^2
85319454,06/25/2021 22:00,12,Solar Radiation Flux Density,0,kW/m^2
85319620,06/25/2021 22:15,12,Solar Radiation Flux Density,0,kW/m^2
85319621,06/25/2021 22:30,12,Solar Radiation Flux Density,0,kW/m^2
85320074,06/25/2021 22:45,12,Solar Radiation Flux Density,0,kW/m^2
85320075,06/25/2021 23:00,12,Solar Radiation Flux Density,0,kW/m^2
85320455,06/25/2021 23:15,12,Solar Radiation Flux Density,0,kW/m^2
85320456,06/25/2021 23:30,12,Solar Radiation Flux Density,0,kW/m^2
85320961,06/26/2021 00:00,12,Solar Radiation Flux Density,0,kW/m^2
85321168,06/26/2021 00:15,12,Solar Radiation Flux Density,0,kW/m^2
85321746,06/26/2021 00:30,12,Solar Radiation Flux Density,0,kW/m^2
85321747,06/26/2021 00:45,12,Solar Radiation Flux Density,0,kW/m^2
85322163,06/26/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
85322164,06/26/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
85322573,06/26/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
85322574,06/26/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
85322575,06/26/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
85323298,06/26/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
85323299,06/26/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
85323458,06/26/2021 02:45,12,Solar Radiation Flux Density,0,kW/m^2
85323459,06/26/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
85323937,06/26/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
85323938,06/26/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
85324437,06/26/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
85324438,06/26/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
85324439,06/26/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
85324771,06/26/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
85324772,06/26/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
85325271,06/26/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
85325272,06/26/2021 05:15,12,Solar Radiation Flux Density,0,kW/m^2
85325273,06/26/2021 05:30,12,Solar Radiation Flux Density,0.001,kW/m^2
85325837,06/26/2021 05:45,12,Solar Radiation Flux Density,0.002,kW/m^2
85325838,06/26/2021 06:00,12,Solar Radiation Flux Density,0.006,kW/m^2
85325839,06/26/2021 06:15,12,Solar Radiation Flux Density,0.013,kW/m^2
85326211,06/26/2021 06:30,12,Solar Radiation Flux Density,0.015,kW/m^2
85326350,06/26/2021 06:45,12,Solar Radiation Flux Density,0.022,kW/m^2
85326567,06/26/2021 07:00,12,Solar Radiation Flux Density,0.024,kW/m^2
85326731,06/26/2021 07:15,12,Solar Radiation Flux Density,0.058,kW/m^2
85327255,06/26/2021 07:30,12,Solar Radiation Flux Density,0.055,kW/m^2
85327256,06/26/2021 07:45,12,Solar Radiation Flux Density,0.063,kW/m^2
85327484,06/26/2021 08:00,12,Solar Radiation Flux Density,0.041,kW/m^2
85327485,06/26/2021 08:15,12,Solar Radiation Flux Density,0.074,kW/m^2
85327966,06/26/2021 08:30,12,Solar Radiation Flux Density,0.037,kW/m^2
85327967,06/26/2021 08:45,12,Solar Radiation Flux Density,0.169,kW/m^2
85327968,06/26/2021 09:00,12,Solar Radiation Flux Density,0.055,kW/m^2
85328514,06/26/2021 09:15,12,Solar Radiation Flux Density,0.175,kW/m^2
85328515,06/26/2021 09:30,12,Solar Radiation Flux Density,0.058,kW/m^2
85328845,06/26/2021 09:45,12,Solar Radiation Flux Density,0.03,kW/m^2
85328846,06/26/2021 10:00,12,Solar Radiation Flux Density,0.043,kW/m^2
85328847,06/26/2021 10:15,12,Solar Radiation Flux Density,0.059,kW/m^2
85330044,06/26/2021 10:30,12,Solar Radiation Flux Density,0.111,kW/m^2
85330045,06/26/2021 10:45,12,Solar Radiation Flux Density,0.151,kW/m^2
85330450,06/26/2021 11:00,12,Solar Radiation Flux Density,0.061,kW/m^2
85330451,06/26/2021 11:15,12,Solar Radiation Flux Density,0.103,kW/m^2
85330657,06/26/2021 11:30,12,Solar Radiation Flux Density,0.821,kW/m^2
85330658,06/26/2021 11:45,12,Solar Radiation Flux Density,0.849,kW/m^2
85331179,06/26/2021 12:00,12,Solar Radiation Flux Density,0.871,kW/m^2
85331180,06/26/2021 12:15,12,Solar Radiation Flux Density,0.89,kW/m^2
85331181,06/26/2021 12:30,12,Solar Radiation Flux Density,0.906,kW/m^2
85331915,06/26/2021 12:45,12,Solar Radiation Flux Density,0.92,kW/m^2
85331916,06/26/2021 13:00,12,Solar Radiation Flux Density,0.929,kW/m^2
85332281,06/26/2021 13:30,12,Solar Radiation Flux Density,0.943,kW/m^2
85332282,06/26/2021 13:45,12,Solar Radiation Flux Density,0.947,kW/m^2
85332821,06/26/2021 14:00,12,Solar Radiation Flux Density,0.942,kW/m^2
85332822,06/26/2021 14:15,12,Solar Radiation Flux Density,0.938,kW/m^2
85333148,06/26/2021 14:30,12,Solar Radiation Flux Density,0.929,kW/m^2
85333149,06/26/2021 14:45,12,Solar Radiation Flux Density,0.921,kW/m^2
85333352,06/26/2021 15:00,12,Solar Radiation Flux Density,0.907,kW/m^2
85333353,06/26/2021 15:15,12,Solar Radiation Flux Density,0.891,kW/m^2
85333697,06/26/2021 15:30,12,Solar Radiation Flux Density,0.872,kW/m^2
85333698,06/26/2021 15:45,12,Solar Radiation Flux Density,0.847,kW/m^2
85334582,06/26/2021 16:00,12,Solar Radiation Flux Density,0.826,kW/m^2
85334583,06/26/2021 16:15,12,Solar Radiation Flux Density,0.279,kW/m^2
85334786,06/26/2021 16:30,12,Solar Radiation Flux Density,0.265,kW/m^2
85334787,06/26/2021 16:45,12,Solar Radiation Flux Density,0.731,kW/m^2
85335213,06/26/2021 17:00,12,Solar Radiation Flux Density,0.089,kW/m^2
85335214,06/26/2021 17:15,12,Solar Radiation Flux Density,0.657,kW/m^2
85335814,06/26/2021 17:30,12,Solar Radiation Flux Density,0.584,kW/m^2
85335815,06/26/2021 17:45,12,Solar Radiation Flux Density,0.566,kW/m^2
85335816,06/26/2021 18:00,12,Solar Radiation Flux Density,0.544,kW/m^2
85336188,06/26/2021 18:15,12,Solar Radiation Flux Density,0.506,kW/m^2
85336189,06/26/2021 18:30,12,Solar Radiation Flux Density,0.172,kW/m^2
85336767,06/26/2021 18:45,12,Solar Radiation Flux Density,0.417,kW/m^2
85336768,06/26/2021 19:00,12,Solar Radiation Flux Density,0.182,kW/m^2
85337282,06/26/2021 19:15,12,Solar Radiation Flux Density,0.042,kW/m^2
85337283,06/26/2021 19:30,12,Solar Radiation Flux Density,0.036,kW/m^2
85337284,06/26/2021 19:45,12,Solar Radiation Flux Density,0.033,kW/m^2
85337761,06/26/2021 20:00,12,Solar Radiation Flux Density,0.032,kW/m^2
85337762,06/26/2021 20:15,12,Solar Radiation Flux Density,0.023,kW/m^2
85338350,06/26/2021 20:30,12,Solar Radiation Flux Density,0.035,kW/m^2
85338351,06/26/2021 20:45,12,Solar Radiation Flux Density,0.016,kW/m^2
85338685,06/26/2021 21:00,12,Solar Radiation Flux Density,0.011,kW/m^2
85338686,06/26/2021 21:15,12,Solar Radiation Flux Density,0.005,kW/m^2
85338687,06/26/2021 21:30,12,Solar Radiation Flux Density,0.003,kW/m^2
85339228,06/26/2021 21:45,12,Solar Radiation Flux Density,0.001,kW/m^2
85339229,06/26/2021 22:00,12,Solar Radiation Flux Density,0,kW/m^2
85339891,06/26/2021 22:15,12,Solar Radiation Flux Density,0,kW/m^2
85339892,06/26/2021 22:30,12,Solar Radiation Flux Density,0,kW/m^2
85340271,06/26/2021 23:00,12,Solar Radiation Flux Density,0,kW/m^2
85340579,06/26/2021 23:15,12,Solar Radiation Flux Density,0,kW/m^2
85340789,06/26/2021 23:30,12,Solar Radiation Flux Density,0,kW/m^2
85340790,06/26/2021 23:45,12,Solar Radiation Flux Density,0,kW/m^2
85341126,06/27/2021 00:00,12,Solar Radiation Flux Density,0,kW/m^2
85341127,06/27/2021 00:15,12,Solar Radiation Flux Density,0,kW/m^2
85341550,06/27/2021 00:30,12,Solar Radiation Flux Density,0,kW/m^2
85341551,06/27/2021 00:45,12,Solar Radiation Flux Density,0,kW/m^2
85342075,06/27/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
85342076,06/27/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
85342377,06/27/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
85342378,06/27/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
85342963,06/27/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
85342964,06/27/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
85343380,06/27/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
85343381,06/27/2021 02:45,12,Solar Radiation Flux Density,0,kW/m^2
85343627,06/27/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
85343628,06/27/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
85344173,06/27/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
85344174,06/27/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
85344601,06/27/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
85344602,06/27/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
85344603,06/27/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
85345182,06/27/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
85345183,06/27/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
85345184,06/27/2021 05:15,12,Solar Radiation Flux Density,0,kW/m^2
85345722,06/27/2021 05:30,12,Solar Radiation Flux Density,0.001,kW/m^2
85345723,06/27/2021 05:45,12,Solar Radiation Flux Density,0.002,kW/m^2
85345965,06/27/2021 06:00,12,Solar Radiation Flux Density,0.004,kW/m^2
85345966,06/27/2021 06:15,12,Solar Radiation Flux Density,0.016,kW/m^2
85346563,06/27/2021 06:30,12,Solar Radiation Flux Density,0.026,kW/m^2
85346564,06/27/2021 06:45,12,Solar Radiation Flux Density,0.03,kW/m^2
85347297,06/27/2021 07:00,12,Solar Radiation Flux Density,0.029,kW/m^2
85347298,06/27/2021 07:15,12,Solar Radiation Flux Density,0.044,kW/m^2
85347735,06/27/2021 07:30,12,Solar Radiation Flux Density,0.048,kW/m^2
85347736,06/27/2021 07:45,12,Solar Radiation Flux Density,0.028,kW/m^2
85348120,06/27/2021 08:00,12,Solar Radiation Flux Density,0.031,kW/m^2
85348121,06/27/2021 08:15,12,Solar Radiation Flux Density,0.056,kW/m^2
85348519,06/27/2021 08:30,12,Solar Radiation Flux Density,0.039,kW/m^2
85348520,06/27/2021 08:45,12,Solar Radiation Flux Density,0.105,kW/m^2
85348918,06/27/2021 09:00,12,Solar Radiation Flux Density,0.04,kW/m^2
85348919,06/27/2021 09:30,12,Solar Radiation Flux Density,0.09,kW/m^2
85349495,06/27/2021 09:45,12,Solar Radiation Flux Density,0.26,kW/m^2
85349496,06/27/2021 10:00,12,Solar Radiation Flux Density,0.179,kW/m^2
85349894,06/27/2021 10:15,12,Solar Radiation Flux Density,0.057,kW/m^2
85349895,06/27/2021 10:30,12,Solar Radiation Flux Density,0.107,kW/m^2
85350293,06/27/2021 10:45,12,Solar Radiation Flux Density,0.133,kW/m^2
85350294,06/27/2021 11:00,12,Solar Radiation Flux Density,0.064,kW/m^2
85350818,06/27/2021 11:30,12,Solar Radiation Flux Density,0.813,kW/m^2
85350819,06/27/2021 11:45,12,Solar Radiation Flux Density,0.839,kW/m^2
85351086,06/27/2021 12:00,12,Solar Radiation Flux Density,0.86,kW/m^2
85351087,06/27/2021 12:15,12,Solar Radiation Flux Density,0.882,kW/m^2
85351615,06/27/2021 12:30,12,Solar Radiation Flux Density,0.894,kW/m^2
85351616,06/27/2021 12:45,12,Solar Radiation Flux Density,0.911,kW/m^2
85352306,06/27/2021 13:00,12,Solar Radiation Flux Density,0.921,kW/m^2
85352307,06/27/2021 13:15,12,Solar Radiation Flux Density,0.926,kW/m^2
85352599,06/27/2021 13:30,12,Solar Radiation Flux Density,0.933,kW/m^2
85352600,06/27/2021 13:45,12,Solar Radiation Flux Density,0.932,kW/m^2
85353667,06/27/2021 14:00,12,Solar Radiation Flux Density,0.932,kW/m^2
85353668,06/27/2021 14:15,12,Solar Radiation Flux Density,0.927,kW/m^2
85354022,06/27/2021 14:30,12,Solar Radiation Flux Density,0.919,kW/m^2
85354023,06/27/2021 14:45,12,Solar Radiation Flux Density,0.908,kW/m^2
85354584,06/27/2021 15:00,12,Solar Radiation Flux Density,0.893,kW/m^2
85354585,06/27/2021 15:15,12,Solar Radiation Flux Density,0.876,kW/m^2
85354586,06/27/2021 15:30,12,Solar Radiation Flux Density,0.858,kW/m^2
85354972,06/27/2021 15:45,12,Solar Radiation Flux Density,0.835,kW/m^2
85354973,06/27/2021 16:00,12,Solar Radiation Flux Density,0.809,kW/m^2
85355551,06/27/2021 16:15,12,Solar Radiation Flux Density,0.273,kW/m^2
85355552,06/27/2021 16:30,12,Solar Radiation Flux Density,0.238,kW/m^2
85355947,06/27/2021 16:45,12,Solar Radiation Flux Density,0.721,kW/m^2
85355948,06/27/2021 17:00,12,Solar Radiation Flux Density,0.11,kW/m^2
85356619,06/27/2021 18:00,12,Solar Radiation Flux Density,0.53,kW/m^2
85356847,06/27/2021 18:15,12,Solar Radiation Flux Density,0.492,kW/m^2
85357071,06/27/2021 18:30,12,Solar Radiation Flux Density,0.188,kW/m^2
85357072,06/27/2021 18:45,12,Solar Radiation Flux Density,0.403,kW/m^2
85357640,06/27/2021 19:00,12,Solar Radiation Flux Density,0.173,kW/m^2
85357641,06/27/2021 19:15,12,Solar Radiation Flux Density,0.045,kW/m^2
85358219,06/27/2021 19:30,12,Solar Radiation Flux Density,0.037,kW/m^2
85358220,06/27/2021 19:45,12,Solar Radiation Flux Density,0.033,kW/m^2
85358618,06/27/2021 20:00,12,Solar Radiation Flux Density,0.033,kW/m^2
85358619,06/27/2021 20:15,12,Solar Radiation Flux Density,0.024,kW/m^2
85359017,06/27/2021 20:30,12,Solar Radiation Flux Density,0.036,kW/m^2
85359018,06/27/2021 20:45,12,Solar Radiation Flux Density,0.016,kW/m^2
85359848,06/27/2021 21:00,12,Solar Radiation Flux Density,0.012,kW/m^2
85359849,06/27/2021 21:15,12,Solar Radiation Flux Density,0.006,kW/m^2
85360265,06/27/2021 21:30,12,Solar Radiation Flux Density,0.004,kW/m^2
85360266,06/27/2021 21:45,12,Solar Radiation Flux Density,0.001,kW/m^2
85360267,06/27/2021 22:00,12,Solar Radiation Flux Density,0,kW/m^2
85360653,06/27/2021 22:15,12,Solar Radiation Flux Density,0,kW/m^2
85360654,06/27/2021 22:30,12,Solar Radiation Flux Density,0,kW/m^2
85361206,06/27/2021 22:45,12,Solar Radiation Flux Density,0,kW/m^2
85361207,06/27/2021 23:00,12,Solar Radiation Flux Density,0,kW/m^2
85361706,06/27/2021 23:15,12,Solar Radiation Flux Density,0,kW/m^2
85361707,06/27/2021 23:30,12,Solar Radiation Flux Density,0,kW/m^2
85362073,06/27/2021 23:45,12,Solar Radiation Flux Density,0,kW/m^2
85362074,06/28/2021 00:00,12,Solar Radiation Flux Density,0,kW/m^2
85362591,06/28/2021 00:15,12,Solar Radiation Flux Density,0,kW/m^2
85362592,06/28/2021 00:30,12,Solar Radiation Flux Density,0,kW/m^2
85363008,06/28/2021 00:45,12,Solar Radiation Flux Density,0,kW/m^2
85363009,06/28/2021 01:00,12,Solar Radiation Flux Density,0,kW/m^2
85363010,06/28/2021 01:15,12,Solar Radiation Flux Density,0,kW/m^2
85363753,06/28/2021 01:30,12,Solar Radiation Flux Density,0,kW/m^2
85363754,06/28/2021 01:45,12,Solar Radiation Flux Density,0,kW/m^2
85364163,06/28/2021 02:00,12,Solar Radiation Flux Density,0,kW/m^2
85364164,06/28/2021 02:15,12,Solar Radiation Flux Density,0,kW/m^2
85364573,06/28/2021 02:30,12,Solar Radiation Flux Density,0,kW/m^2
85364574,06/28/2021 02:45,12,Solar Radiation Flux Density,0,kW/m^2
85364940,06/28/2021 03:00,12,Solar Radiation Flux Density,0,kW/m^2
85364941,06/28/2021 03:15,12,Solar Radiation Flux Density,0,kW/m^2
85365357,06/28/2021 03:30,12,Solar Radiation Flux Density,0,kW/m^2
85365358,06/28/2021 03:45,12,Solar Radiation Flux Density,0,kW/m^2
85365359,06/28/2021 04:00,12,Solar Radiation Flux Density,0,kW/m^2
85365852,06/28/2021 04:15,12,Solar Radiation Flux Density,0,kW/m^2
85365853,06/28/2021 04:30,12,Solar Radiation Flux Density,0,kW/m^2
85366004,06/28/2021 04:45,12,Solar Radiation Flux Density,0,kW/m^2
85366005,06/28/2021 05:00,12,Solar Radiation Flux Density,0,kW/m^2
85366393,06/28/2021 05:15,12,Solar Radiation Flux Density,0,kW/m^2
85366394,06/28/2021 05:30,12,Solar Radiation Flux Density,0.001,kW/m^2
85367102,06/28/2021 05:45,12,Solar Radiation Flux Density,0.002,kW/m^2
85367103,06/28/2021 06:00,12,Solar Radiation Flux Density,0.004,kW/m^2
85367104,06/28/2021 06:15,12,Solar Radiation Flux Density,0.016,kW/m^2
85367477,06/28/2021 06:30,12,Solar Radiation Flux Density,0.03,kW/m^2
85367478,06/28/2021 06:45,12,Solar Radiation Flux Density,0.029,kW/m^2
85368013,06/28/2021 07:00,12,Solar Radiation Flux Density,0.03,kW/m^2
85368014,06/28/2021 07:15,12,Solar Radiation Flux Density,0.042,kW/m^2
85368355,06/28/2021 07:30,12,Solar Radiation Flux Density,0.04,kW/m^2
85368356,06/28/2021 07:45,12,Solar Radiation Flux Density,0.027,kW/m^2
85368934,06/28/2021 08:00,12,Solar Radiation Flux Density,0.03,kW/m^2
85368935,06/28/2021 08:15,12,Solar Radiation Flux Density,0.061,kW/m^2
85369130,06/28/2021 08:30,12,Solar Radiation Flux Density,0.041,kW/m^2
85369131,06/28/2021 08:45,12,Solar Radiation Flux Density,0.086,kW/m^2
85369742,06/28/2021 09:00,12,Solar Radiation Flux Density,0.038,kW/m^2
85369743,06/28/2021 09:15,12,Solar Radiation Flux Density,0.069,kW/m^2
85369945,06/28/2021 09:30,12,Solar Radiation Flux Density,0.082,kW/m^2
85369946,06/28/2021 09:45,12,Solar Radiation Flux Density,0.328,kW/m^2
85370534,06/28/2021 10:00,12,Solar Radiation Flux Density,0.161,kW/m^2
85370535,06/28/2021 10:15,12,Solar Radiation Flux Density,0.05,kW/m^2
85371201,06/28/2021 10:30,12,Solar Radiation Flux Density,0.099,kW/m^2
85371202,06/28/2021 10:45,12,Solar Radiation Flux Density,0.12,kW/m^2
85371203,06/28/2021 11:00,12,Solar Radiation Flux Density,0.061,kW/m^2
85371564,06/28/2021 11:15,12,Solar Radiation Flux Density,0.126,kW/m^2
85371565,06/28/2021 11:30,12,Solar Radiation Flux Density,0.83,kW/m^2
85372037,06/28/2021 11:45,12,Solar Radiation Flux Density,0.86,kW/m^2
85372038,06/28/2021 12:00,12,Solar Radiation Flux Density,0.88,kW/m^2
85372560,06/28/2021 12:15,12,Solar Radiation Flux Density,0.902,kW/m^2
85372561,06/28/2021 12:30,12,Solar Radiation Flux Density,0.92,kW/m^2
85372562,06/28/2021 12:45,12,Solar Radiation Flux Density,0.932,kW/m^2
85373335,06/28/2021 13:00,12,Solar Radiation Flux Density,0.943,kW/m^2
85373336,06/28/2021 13:15,12,Solar Radiation Flux Density,0.948,kW/m^2
85373337,06/28/2021 13:30,12,Solar Radiation Flux Density,0.953,kW/m^2
85373695,06/28/2021 13:45,12,Solar Radiation Flux Density,0.954,kW/m^2
85373696,06/28/2021 14:00,12,Solar Radiation Flux Density,0.953,kW/m^2
85374149,06/28/2021 14:15,12,Solar Radiation Flux Density,0.948,kW/m^2
85374150,06/28/2021 14:30,12,Solar Radiation Flux Density,0.939,kW/m^2
85374151,06/28/2021 14:45,12,Solar Radiation Flux Density,0.926,kW/m^2
85374849,06/28/2021 15:00,12,Solar Radiation Flux Density,0.912,kW/m^2
85374850,06/28/2021 15:15,12,Solar Radiation Flux Density,0.894,kW/m^2
85374851,06/28/2021 15:30,12,Solar Radiation Flux Density,0.876,kW/m^2
85375028,06/28/2021 15:45,12,Solar Radiation Flux Density,0.851,kW/m^2
85375586,06/28/2021 16:00,12,Solar Radiation Flux Density,0.826,kW/m^2
85375587,06/28/2021 16:15,12,Solar Radiation Flux Density,0.283,kW/m^2
85376108,06/28/2021 16:30,12,Solar Radiation Flux Density,0.166,kW/m^2
85376109,06/28/2021 16:45,12,Solar Radiation Flux Density,0.737,kW/m^2
85376528,06/28/2021 17:00,12,Solar Radiation Flux Density,0.076,kW/m^2
85376529,06/28/2021 17:15,12,Solar Radiation Flux Density,0.665,kW/m^2
85376530,06/28/2021 17:30,12,Solar Radiation Flux Density,0.512,kW/m^2
85376735,06/28/2021 17:45,12,Solar Radiation Flux Density,0.552,kW/m^2
85376886,06/28/2021 18:00,12,Solar Radiation Flux Density,0.546,kW/m^2
85377400,06/28/2021 18:15,12,Solar Radiation Flux Density,0.507,kW/m^2
85377401,06/28/2021 18:30,12,Solar Radiation Flux Density,0.202,kW/m^2
85377402,06/28/2021 18:45,12,Solar Radiation Flux Density,0.42,kW/m^2
85378118,06/28/2021 19:00,12,Solar Radiation Flux Density,0.173,kW/m^2
85378119,06/28/2021 19:15,12,Solar Radiation Flux Density,0.045,kW/m^2
